ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,PlatformHaveWorkedWith
14704,Bangladesh,5099.0,Software Developer,Cloudflare
14704,Bangladesh,5099.0,Software Developer,Managed Hosting
14705,USA,131000.0,Software Developer,Digital Ocean
14711,Morocco,1105.0,Software Developer,Vercel
14713,Israel,188890.0,Infrastructure & DevOps,Amazon Web Services (AWS)
14713,Israel,188890.0,Infrastructure & DevOps,Google Cloud
14713,Israel,188890.0,Infrastructure & DevOps,Microsoft Azure
14713,Israel,188890.0,Infrastructure & DevOps,VMware
14714,Turkey,24731.0,Software Developer,Cloudflare
14714,Turkey,24731.0,Software Developer,Digital Ocean
14714,Turkey,24731.0,Software Developer,Firebase
14714,Turkey,24731.0,Software Developer,VMware
14716,Italy,9022.0,Software Developer,No platform reported
14718,Ukraine,107406.0,Software Developer,No platform reported
14720,Belgium,85925.0,Software Developer,Databricks
14720,Belgium,85925.0,Software Developer,Microsoft Azure
14725,Germany,91295.0,Software Developer,Amazon Web Services (AWS)
14725,Germany,91295.0,Software Developer,Cloudflare
14725,Germany,91295.0,Software Developer,Digital Ocean
14725,Germany,91295.0,Software Developer,Hetzner
14725,Germany,91295.0,Software Developer,Managed Hosting
14727,Turkey,22258.0,Software Developer,No platform reported
14729,Austria,16111.0,Infrastructure & DevOps,OpenShift
14730,Poland,74239.0,Software Developer,Amazon Web Services (AWS)
14731,USA,205931.0,Software Developer,No platform reported
14733,Ukraine,2500.0,Software Developer,Amazon Web Services (AWS)
14733,Ukraine,2500.0,Software Developer,Oracle Cloud Infrastructure (OCI)
14733,Ukraine,2500.0,Software Developer,Vercel
14735,Uk,79617.0,Software Developer,Amazon Web Services (AWS)
14735,Uk,79617.0,Software Developer,Microsoft Azure
14740,Australia,52853.0,Other,Amazon Web Services (AWS)
14740,Australia,52853.0,Other,Microsoft Azure
14741,Uk,155413.0,Management,Alibaba Cloud
14741,Uk,155413.0,Management,Amazon Web Services (AWS)
14741,Uk,155413.0,Management,Cloudflare
14741,Uk,155413.0,Management,Google Cloud
14741,Uk,155413.0,Management,Microsoft Azure
14741,Uk,155413.0,Management,Vercel
14742,Bulgaria,50090.0,Software Developer,Amazon Web Services (AWS)
14742,Bulgaria,50090.0,Software Developer,Cloudflare
14742,Bulgaria,50090.0,Software Developer,Digital Ocean
14742,Bulgaria,50090.0,Software Developer,Heroku
14742,Bulgaria,50090.0,Software Developer,Netlify
14742,Bulgaria,50090.0,Software Developer,Vercel
14744,South Korea,56575.0,Data & AI,Amazon Web Services (AWS)
14744,South Korea,56575.0,Data & AI,Firebase
14744,South Korea,56575.0,Data & AI,Google Cloud
14747,Bangladesh,3569.0,Software Developer,No platform reported
14749,Turkey,61827.0,Software Developer,Microsoft Azure
14750,Germany,44037.0,Infrastructure & DevOps,Google Cloud
14751,Oman,12989.0,Software Developer,Alibaba Cloud
14751,Oman,12989.0,Software Developer,Amazon Web Services (AWS)
14751,Oman,12989.0,Software Developer,Managed Hosting
14751,Oman,12989.0,Software Developer,Microsoft Azure
14752,France,107406.0,Software Developer,Amazon Web Services (AWS)
14752,France,107406.0,Software Developer,Microsoft Azure
14752,France,107406.0,Software Developer,OVH
14752,France,107406.0,Software Developer,Vercel
14754,Australia,72673.0,Infrastructure & DevOps,Amazon Web Services (AWS)
14754,Australia,72673.0,Infrastructure & DevOps,Vercel
14756,Ireland,12889.0,Software Developer,Amazon Web Services (AWS)
14757,India,4785.0,Management,Amazon Web Services (AWS)
14757,India,4785.0,Management,Google Cloud
14757,India,4785.0,Management,Microsoft Azure
14758,Poland,150000.0,Software Developer,No platform reported
14760,Uk,210190.0,Software Developer,Amazon Web Services (AWS)
14763,Germany,56925.0,Software Developer,No platform reported
14769,Austria,7518.0,Software Developer,Colocation
14769,Austria,7518.0,Software Developer,Hetzner
14769,Austria,7518.0,Software Developer,Managed Hosting
14771,Germany,81629.0,Software Developer,No platform reported
14773,India,4785.0,Software Developer,No platform reported
14774,France,75184.0,Data & AI,Amazon Web Services (AWS)
14774,France,75184.0,Data & AI,Databricks
14774,France,75184.0,Data & AI,Google Cloud
14775,Germany,26.0,Research & Education,Oracle Cloud Infrastructure (OCI)
14776,Ukraine,666.0,Software Developer,Amazon Web Services (AWS)
14778,Philippines,15319.0,Software Developer,Firebase
14778,Philippines,15319.0,Software Developer,Heroku
14778,Philippines,15319.0,Software Developer,Netlify
14778,Philippines,15319.0,Software Developer,Supabase
14778,Philippines,15319.0,Software Developer,Vercel
14782,India,12933.0,Software Developer,Amazon Web Services (AWS)
14786,Czech Republic,65152.0,Software Developer,Microsoft Azure
14788,Uk,38216.0,Software Developer,Amazon Web Services (AWS)
14788,Uk,38216.0,Software Developer,Digital Ocean
14788,Uk,38216.0,Software Developer,Firebase
14788,Uk,38216.0,Software Developer,Google Cloud
14788,Uk,38216.0,Software Developer,Vercel
14792,Croatia,5370.0,Software Developer,Amazon Web Services (AWS)
14792,Croatia,5370.0,Software Developer,Cloudflare
14792,Croatia,5370.0,Software Developer,"Linode, now Akamai"
14792,Croatia,5370.0,Software Developer,Microsoft Azure
14792,Croatia,5370.0,Software Developer,Vercel
14793,Ukraine,41469.0,Software Developer,Amazon Web Services (AWS)
14793,Ukraine,41469.0,Software Developer,Cloudflare
14793,Ukraine,41469.0,Software Developer,Firebase
14793,Ukraine,41469.0,Software Developer,Heroku
14796,Canada,90866.0,Software Developer,Google Cloud
14796,Canada,90866.0,Software Developer,Microsoft Azure
14797,Nigeria,22724.0,Software Developer,Hetzner
14797,Nigeria,22724.0,Software Developer,PythonAnywhere
14798,Israel,129524.0,Software Developer,Amazon Web Services (AWS)
14798,Israel,129524.0,Software Developer,Microsoft Azure
14799,Netherlands,54777.0,Software Developer,No platform reported
14801,Malaysia,13985.0,Software Developer,Digital Ocean
14801,Malaysia,13985.0,Software Developer,Firebase
14801,Malaysia,13985.0,Software Developer,Netlify
14803,Morocco,15577.0,Other,No platform reported
14804,Iran,25661.0,Software Developer,Cloudflare
14804,Iran,25661.0,Software Developer,Managed Hosting
14806,Bangladesh,510.0,Software Developer,Amazon Web Services (AWS)
14806,Bangladesh,510.0,Software Developer,Digital Ocean
14809,Philippines,8900.0,Research & Education,Amazon Web Services (AWS)
14809,Philippines,8900.0,Research & Education,Google Cloud
14809,Philippines,8900.0,Research & Education,Netlify
14809,Philippines,8900.0,Research & Education,VMware
14811,Sweden,67150.0,Software Developer,No platform reported
14812,Norway,112309.0,Software Developer,Amazon Web Services (AWS)
14812,Norway,112309.0,Software Developer,Google Cloud
14812,Norway,112309.0,Software Developer,"Linode, now Akamai"
14812,Norway,112309.0,Software Developer,Managed Hosting
14812,Norway,112309.0,Software Developer,Vercel
14813,Japan,26730.0,Software Developer,Google Cloud
14814,Egypt,36000.0,Software Developer,Amazon Web Services (AWS)
14816,Sweden,42351.0,Software Developer,Microsoft Azure
14818,USA,160000.0,Software Developer,Amazon Web Services (AWS)
14819,Serbia,18044.0,Software Developer,Microsoft Azure
14822,Dominican Republic,13031.0,Software Developer,Firebase
14822,Dominican Republic,13031.0,Software Developer,Netlify
14822,Dominican Republic,13031.0,Software Developer,Render
14822,Dominican Republic,13031.0,Software Developer,Supabase
14822,Dominican Republic,13031.0,Software Developer,Vercel
14825,Sweden,66387.0,Software Developer,No platform reported
14827,Poland,91562.0,Software Developer,Amazon Web Services (AWS)
14827,Poland,91562.0,Software Developer,Vercel
14832,Hungary,38046.0,Software Developer,Hetzner
14834,Sri Lanka,26469.0,Management,Amazon Web Services (AWS)
14834,Sri Lanka,26469.0,Management,Firebase
14834,Sri Lanka,26469.0,Management,Google Cloud
14837,Japan,85919.0,Software Developer,Google Cloud
14837,Japan,85919.0,Software Developer,Netlify
14837,Japan,85919.0,Software Developer,Vercel
14844,India,11963.0,Research & Education,Firebase
14844,India,11963.0,Research & Education,Google Cloud
14847,USA,201000.0,Software Developer,Amazon Web Services (AWS)
14848,Turkey,27822.0,Software Developer,Amazon Web Services (AWS)
14849,Denmark,12240.0,Software Developer,Cloudflare
14849,Denmark,12240.0,Software Developer,Hetzner
14849,Denmark,12240.0,Software Developer,"Linode, now Akamai"
14849,Denmark,12240.0,Software Developer,Oracle Cloud Infrastructure (OCI)
14849,Denmark,12240.0,Software Developer,OVH
14849,Denmark,12240.0,Software Developer,VMware
14851,Denmark,47521.0,Software Developer,Cloudflare
14851,Denmark,47521.0,Software Developer,Digital Ocean
14851,Denmark,47521.0,Software Developer,Google Cloud
14851,Denmark,47521.0,Software Developer,Hetzner
14851,Denmark,47521.0,Software Developer,VMware
14852,USA,100000.0,Software Developer,Heroku
14853,USA,185000.0,Infrastructure & DevOps,OpenShift
14854,Russia,16807.0,Software Developer,No platform reported
14857,India,4785.0,Software Developer,No platform reported
14860,Japan,63644.0,Software Developer,Amazon Web Services (AWS)
14860,Japan,63644.0,Software Developer,Cloudflare
14860,Japan,63644.0,Software Developer,Microsoft Azure
14865,Cameroon,20.0,Software Developer,Firebase
14865,Cameroon,20.0,Software Developer,Google Cloud
14866,USA,140000.0,Software Developer,Microsoft Azure
14867,Germany,67129.0,Software Developer,Microsoft Azure
14871,South Africa,45845.0,Software Developer,Amazon Web Services (AWS)
14875,Uk,117197.0,Software Developer,Microsoft Azure
14881,Ireland,109554.0,Software Developer,Amazon Web Services (AWS)
14883,Egypt,3785.0,Software Developer,No platform reported
14889,Germany,6444.0,Research & Education,Firebase
14890,Uk,95541.0,Software Developer,Amazon Web Services (AWS)
14890,Uk,95541.0,Software Developer,Google Cloud
14891,USA,210000.0,Data & AI,Microsoft Azure
14894,Poland,89087.0,Other,Amazon Web Services (AWS)
14894,Poland,89087.0,Other,PythonAnywhere
14895,Uk,124840.0,Software Developer,Amazon Web Services (AWS)
14896,Spain,32222.0,Research & Education,No platform reported
14898,Germany,112777.0,Software Developer,Amazon Web Services (AWS)
14898,Germany,112777.0,Software Developer,Cloudflare
14898,Germany,112777.0,Software Developer,OpenStack
14900,India,479.0,Software Developer,Cloudflare
14900,India,479.0,Software Developer,Supabase
14900,India,479.0,Software Developer,Vercel
14901,USA,60000.0,Software Developer,No platform reported
14904,Indonesia,5520.0,Software Developer,Firebase
14904,Indonesia,5520.0,Software Developer,Microsoft Azure
14904,Indonesia,5520.0,Software Developer,VMware
14908,Italy,34370.0,Software Developer,Amazon Web Services (AWS)
14908,Italy,34370.0,Software Developer,Digital Ocean
14908,Italy,34370.0,Software Developer,"Linode, now Akamai"
14910,Austria,53703.0,Software Developer,Amazon Web Services (AWS)
14911,Denmark,172802.0,Software Developer,No platform reported
14915,Brazil,6714.0,Software Developer,Amazon Web Services (AWS)
14915,Brazil,6714.0,Software Developer,Microsoft Azure
14915,Brazil,6714.0,Software Developer,Supabase
14915,Brazil,6714.0,Software Developer,Vercel
14917,Netherlands,193331.0,Software Developer,Amazon Web Services (AWS)
14917,Netherlands,193331.0,Software Developer,Microsoft Azure
14920,USA,130000.0,Software Developer,Microsoft Azure
14922,USA,140000.0,Software Developer,Amazon Web Services (AWS)
14922,USA,140000.0,Software Developer,Google Cloud
14922,USA,140000.0,Software Developer,Microsoft Azure
14924,Ukraine,37026.0,Software Developer,No platform reported
14925,USA,100000.0,Infrastructure & DevOps,No platform reported
14926,Uk,59447.0,Management,Firebase
14930,Germany,59460.0,Software Developer,Amazon Web Services (AWS)
14931,Ukraine,110000.0,Infrastructure & DevOps,Amazon Web Services (AWS)
14931,Ukraine,110000.0,Infrastructure & DevOps,Google Cloud
14931,Ukraine,110000.0,Infrastructure & DevOps,Heroku
14935,Hungary,54351.0,Design & Hardware,Amazon Web Services (AWS)
14935,Hungary,54351.0,Design & Hardware,Cloudflare
14935,Hungary,54351.0,Design & Hardware,Firebase
14935,Hungary,54351.0,Design & Hardware,Google Cloud
14935,Hungary,54351.0,Design & Hardware,Microsoft Azure
14935,Hungary,54351.0,Design & Hardware,VMware
14937,Georgia,10488.0,Software Developer,No platform reported
14938,Ukraine,6500.0,Software Developer,Digital Ocean
14942,USA,62000.0,Software Developer,Cloudflare
14942,USA,62000.0,Software Developer,Managed Hosting
14942,USA,62000.0,Software Developer,Microsoft Azure
14942,USA,62000.0,Software Developer,Netlify
14942,USA,62000.0,Software Developer,Vercel
14942,USA,62000.0,Software Developer,VMware
14944,Benin,382.0,Software Developer,Google Cloud
14945,Philippines,7915.0,Research & Education,Amazon Web Services (AWS)
14945,Philippines,7915.0,Research & Education,Firebase
14945,Philippines,7915.0,Research & Education,Google Cloud
14945,Philippines,7915.0,Research & Education,Heroku
14945,Philippines,7915.0,Research & Education,Microsoft Azure
14945,Philippines,7915.0,Research & Education,PythonAnywhere
14945,Philippines,7915.0,Research & Education,Render
14945,Philippines,7915.0,Research & Education,Vercel
14949,Germany,13963.0,Software Developer,Amazon Web Services (AWS)
14950,Azerbaijan,29444.0,Software Developer,Firebase
14951,Austria,85925.0,Software Developer,Managed Hosting
14952,Canada,72693.0,Management,No platform reported
14956,Uk,109554.0,Software Developer,Amazon Web Services (AWS)
14956,Uk,109554.0,Software Developer,Microsoft Azure
14956,Uk,109554.0,Software Developer,VMware
14960,India,10731.0,Infrastructure & DevOps,Microsoft Azure
14963,Israel,200000.0,Other,Microsoft Azure
14966,Ukraine,4937.0,Software Developer,Amazon Web Services (AWS)
14967,USA,180000.0,Management,Amazon Web Services (AWS)
14967,USA,180000.0,Management,Cloudflare
14967,USA,180000.0,Management,Digital Ocean
14968,Singapore,103482.0,Software Developer,No platform reported
14969,Germany,107406.0,Management,No platform reported
14980,Brazil,44757.0,Software Developer,Amazon Web Services (AWS)
14980,Brazil,44757.0,Software Developer,Digital Ocean
14981,Brazil,22378.0,Software Developer,Microsoft Azure
14983,USA,160000.0,Software Developer,No platform reported
14986,Poland,34645.0,Software Developer,Google Cloud
14986,Poland,34645.0,Software Developer,IBM Cloud Or Watson
14986,Poland,34645.0,Software Developer,Microsoft Azure
14986,Poland,34645.0,Software Developer,Oracle Cloud Infrastructure (OCI)
14986,Poland,34645.0,Software Developer,OVH
14987,Turkey,34623.0,Software Developer,No platform reported
14989,Serbia,38666.0,Software Developer,Amazon Web Services (AWS)
14989,Serbia,38666.0,Software Developer,Microsoft Azure
14989,Serbia,38666.0,Software Developer,Netlify
14992,Pakistan,5168.0,Software Developer,Amazon Web Services (AWS)
14992,Pakistan,5168.0,Software Developer,Cloudflare
14992,Pakistan,5168.0,Software Developer,Digital Ocean
14992,Pakistan,5168.0,Software Developer,Firebase
14992,Pakistan,5168.0,Software Developer,Fly.io
14992,Pakistan,5168.0,Software Developer,Heroku
14992,Pakistan,5168.0,Software Developer,PythonAnywhere
14992,Pakistan,5168.0,Software Developer,Vercel
14993,Ukraine,29621.0,Software Developer,Microsoft Azure
14999,Russia,112045.0,Software Developer,No platform reported
15001,India,8374.0,Software Developer,Databricks
15001,India,8374.0,Software Developer,Microsoft Azure
15003,Spain,128887.0,Software Developer,Amazon Web Services (AWS)
15003,Spain,128887.0,Software Developer,Vercel
15004,Brazil,76646.0,Software Developer,Amazon Web Services (AWS)
15005,Slovenia,91295.0,Software Developer,Cloudflare
15005,Slovenia,91295.0,Software Developer,Digital Ocean
15007,Hungary,29893.0,Software Developer,No platform reported
15008,USA,160000.0,Software Developer,Google Cloud
15008,USA,160000.0,Software Developer,Vercel
15009,Germany,85925.0,Software Developer,Microsoft Azure
15011,India,13160.0,Software Developer,Amazon Web Services (AWS)
15011,India,13160.0,Software Developer,Microsoft Azure
15013,Austria,48118.0,Software Developer,No platform reported
15014,Egypt,23132.0,Software Developer,Amazon Web Services (AWS)
15015,Uk,191082.0,Software Developer,Google Cloud
15017,USA,119000.0,Software Developer,Amazon Web Services (AWS)
15018,USA,195000.0,Data & AI,Amazon Web Services (AWS)
15018,USA,195000.0,Data & AI,VMware
15019,Switzerland,155984.0,Infrastructure & DevOps,Amazon Web Services (AWS)
15020,USA,150000.0,Software Developer,Firebase
15020,USA,150000.0,Software Developer,Google Cloud
15021,Georgia,104875.0,Software Developer,Amazon Web Services (AWS)
15021,Georgia,104875.0,Software Developer,Microsoft Azure
15023,USA,145000.0,Software Developer,Google Cloud
15023,USA,145000.0,Software Developer,Microsoft Azure
15030,Bangladesh,8498.0,Research & Education,Amazon Web Services (AWS)
15030,Bangladesh,8498.0,Research & Education,Digital Ocean
15030,Bangladesh,8498.0,Research & Education,Firebase
15030,Bangladesh,8498.0,Research & Education,Google Cloud
15030,Bangladesh,8498.0,Research & Education,Netlify
15030,Bangladesh,8498.0,Research & Education,PythonAnywhere
15031,Russia,47059.0,Software Developer,Amazon Web Services (AWS)
15032,Central African Republic,44.0,Design & Hardware,OpenShift
15032,Central African Republic,44.0,Design & Hardware,PythonAnywhere
15032,Central African Republic,44.0,Design & Hardware,Supabase
15033,Germany,85925.0,Software Developer,No platform reported
15036,Finland,107406.0,Software Developer,Google Cloud
15039,Bulgaria,7689.0,Software Developer,Amazon Web Services (AWS)
15039,Bulgaria,7689.0,Software Developer,Google Cloud
15040,Czech Republic,91213.0,Software Developer,Managed Hosting
15040,Czech Republic,91213.0,Software Developer,VMware
15041,France,68740.0,Software Developer,Amazon Web Services (AWS)
15043,Germany,103110.0,Management,No platform reported
15044,Germany,75184.0,Other,Amazon Web Services (AWS)
15045,Uk,90522.0,Software Developer,Amazon Web Services (AWS)
15045,Uk,90522.0,Software Developer,Cloudflare
15045,Uk,90522.0,Software Developer,Firebase
15045,Uk,90522.0,Software Developer,Heroku
15045,Uk,90522.0,Software Developer,Netlify
15045,Uk,90522.0,Software Developer,Vercel
15047,Canada,174463.0,Software Developer,Amazon Web Services (AWS)
15047,Canada,174463.0,Software Developer,Firebase
15047,Canada,174463.0,Software Developer,Managed Hosting
15047,Canada,174463.0,Software Developer,Microsoft Azure
15048,Ukraine,84000.0,Management,Cloudflare
15048,Ukraine,84000.0,Management,Digital Ocean
15048,Ukraine,84000.0,Management,Google Cloud
15050,Iran,10930.0,Data & AI,No platform reported
15052,Viet Nam,12970.0,Software Developer,Amazon Web Services (AWS)
15052,Viet Nam,12970.0,Software Developer,Cloudflare
15052,Viet Nam,12970.0,Software Developer,Digital Ocean
15052,Viet Nam,12970.0,Software Developer,Google Cloud
15052,Viet Nam,12970.0,Software Developer,Microsoft Azure
15052,Viet Nam,12970.0,Software Developer,Netlify
15052,Viet Nam,12970.0,Software Developer,VMware
15053,Czech Republic,60809.0,Software Developer,Amazon Web Services (AWS)
15053,Czech Republic,60809.0,Software Developer,Firebase
15053,Czech Republic,60809.0,Software Developer,OpenStack
15054,Pakistan,64603.0,Software Developer,No platform reported
15058,Canada,76328.0,Data & AI,No platform reported
15059,USA,160000.0,Security & Blockchain,Digital Ocean
15059,USA,160000.0,Security & Blockchain,Vercel
15062,Turkey,1546.0,Software Developer,Amazon Web Services (AWS)
15062,Turkey,1546.0,Software Developer,Firebase
15062,Turkey,1546.0,Software Developer,Google Cloud
15062,Turkey,1546.0,Software Developer,Netlify
15063,New Zealand,104476.0,Software Developer,Amazon Web Services (AWS)
15063,New Zealand,104476.0,Software Developer,Microsoft Azure
15064,Ukraine,1600.0,Software Developer,Microsoft Azure
15065,Ukraine,1777.0,Software Developer,Amazon Web Services (AWS)
15065,Ukraine,1777.0,Software Developer,Google Cloud
15066,Denmark,65665.0,Software Developer,Cloudflare
15066,Denmark,65665.0,Software Developer,Vercel
15067,Germany,53703.0,Software Developer,Amazon Web Services (AWS)
15067,Germany,53703.0,Software Developer,Google Cloud
15067,Germany,53703.0,Software Developer,Microsoft Azure
15068,Nigeria,731.0,Software Developer,Digital Ocean
15068,Nigeria,731.0,Software Developer,Firebase
15068,Nigeria,731.0,Software Developer,Google Cloud
15068,Nigeria,731.0,Software Developer,Heroku
15068,Nigeria,731.0,Software Developer,Netlify
15068,Nigeria,731.0,Software Developer,Render
15068,Nigeria,731.0,Software Developer,Vercel
15069,Philippines,110640.0,Software Developer,Digital Ocean
15069,Philippines,110640.0,Software Developer,"Linode, now Akamai"
15071,Argentina,115000.0,Software Developer,Amazon Web Services (AWS)
15071,Argentina,115000.0,Software Developer,Fly.io
15071,Argentina,115000.0,Software Developer,Render
15072,Canada,20354.0,Software Developer,No platform reported
15080,India,28712.0,Data & AI,Amazon Web Services (AWS)
15080,India,28712.0,Data & AI,Microsoft Azure
15083,Czech Republic,69814.0,Infrastructure & DevOps,Amazon Web Services (AWS)
15083,Czech Republic,69814.0,Infrastructure & DevOps,Digital Ocean
15085,Germany,214812.0,Other,Amazon Web Services (AWS)
15085,Germany,214812.0,Other,Firebase
15085,Germany,214812.0,Other,Google Cloud
15086,USA,200000.0,Other,Amazon Web Services (AWS)
15094,Germany,85925.0,Software Developer,Supabase
15096,Norway,93591.0,Software Developer,Microsoft Azure
15097,Uk,29299.0,Software Developer,Amazon Web Services (AWS)
15097,Uk,29299.0,Software Developer,Cloudflare
15097,Uk,29299.0,Software Developer,Digital Ocean
15098,Iran,142560.0,Software Developer,Vercel
15105,USA,80000.0,Research & Education,Amazon Web Services (AWS)
15105,USA,80000.0,Research & Education,"Linode, now Akamai"
15107,USA,117000.0,Software Developer,Amazon Web Services (AWS)
15107,USA,117000.0,Software Developer,Digital Ocean
15108,Canada,72693.0,Software Developer,Microsoft Azure
15109,Belgium,64444.0,Software Developer,Amazon Web Services (AWS)
15109,Belgium,64444.0,Software Developer,Databricks
15109,Belgium,64444.0,Software Developer,Google Cloud
15109,Belgium,64444.0,Software Developer,Microsoft Azure
15117,Turkey,25000.0,Software Developer,Amazon Web Services (AWS)
15117,Turkey,25000.0,Software Developer,Cloudflare
15117,Turkey,25000.0,Software Developer,IBM Cloud Or Watson
15117,Turkey,25000.0,Software Developer,Microsoft Azure
15117,Turkey,25000.0,Software Developer,VMware
15117,Turkey,25000.0,Software Developer,Vultr
15119,Ukraine,37800.0,Infrastructure & DevOps,Amazon Web Services (AWS)
15119,Ukraine,37800.0,Infrastructure & DevOps,Microsoft Azure
15120,USA,185000.0,Security & Blockchain,Amazon Web Services (AWS)
15120,USA,185000.0,Security & Blockchain,Cloudflare
15120,USA,185000.0,Security & Blockchain,Fly.io
15120,USA,185000.0,Security & Blockchain,Google Cloud
15120,USA,185000.0,Security & Blockchain,Microsoft Azure
15120,USA,185000.0,Security & Blockchain,Oracle Cloud Infrastructure (OCI)
15120,USA,185000.0,Security & Blockchain,Vercel
15121,India,47854.0,Software Developer,Amazon Web Services (AWS)
15123,Uk,82802.0,Data & AI,Amazon Web Services (AWS)
15125,USA,120000.0,Software Developer,No platform reported
15127,Bolivia,14623.0,Infrastructure & DevOps,Google Cloud
15128,Germany,41351.0,Other,No platform reported
15129,Uk,101910.0,Software Developer,Google Cloud
15130,USA,200000.0,Management,Fly.io
15130,USA,200000.0,Management,Google Cloud
15130,USA,200000.0,Management,Microsoft Azure
15133,Azerbaijan,14133.0,Software Developer,Netlify
15133,Azerbaijan,14133.0,Software Developer,Vercel
15133,Azerbaijan,14133.0,Software Developer,VMware
15134,France,53669.0,Research & Education,No platform reported
15135,USA,130000.0,Software Developer,Render
15139,Brazil,30770.0,Software Developer,Cloudflare
15139,Brazil,30770.0,Software Developer,Digital Ocean
15139,Brazil,30770.0,Software Developer,Microsoft Azure
15140,Uk,63694.0,Software Developer,Vercel
15141,USA,160000.0,Software Developer,No platform reported
15143,Spain,53703.0,Data & AI,Databricks
15143,Spain,53703.0,Data & AI,Microsoft Azure
15144,USA,150000.0,Software Developer,Netlify
15146,Argentina,60000.0,Software Developer,Amazon Web Services (AWS)
15148,Canada,98.0,Software Developer,Microsoft Azure
15149,Germany,53703.0,Research & Education,No platform reported
15150,USA,130000.0,Software Developer,Microsoft Azure
15151,Spain,44037.0,Software Developer,Microsoft Azure
15152,Uk,76433.0,Software Developer,Databricks
15152,Uk,76433.0,Software Developer,Microsoft Azure
15154,Italy,19333.0,Software Developer,Google Cloud
15154,Italy,19333.0,Software Developer,Microsoft Azure
15156,Spain,10741.0,Software Developer,Digital Ocean
15156,Spain,10741.0,Software Developer,Firebase
15156,Spain,10741.0,Software Developer,Microsoft Azure
15156,Spain,10741.0,Software Developer,VMware
15156,Spain,10741.0,Software Developer,Vultr
15157,Ukraine,15000.0,Software Developer,Amazon Web Services (AWS)
15161,Russia,28011.0,Software Developer,No platform reported
15164,Germany,85925.0,Software Developer,Colocation
15164,Germany,85925.0,Software Developer,Hetzner
15167,USA,55000.0,Software Developer,Vercel
15171,Germany,99888.0,Other,Amazon Web Services (AWS)
15171,Germany,99888.0,Other,Cloudflare
15171,Germany,99888.0,Other,Google Cloud
15171,Germany,99888.0,Other,Microsoft Azure
15172,Brazil,23497.0,Software Developer,Netlify
15173,USA,160000.0,Software Developer,Amazon Web Services (AWS)
15173,USA,160000.0,Software Developer,Cloudflare
15173,USA,160000.0,Software Developer,Firebase
15173,USA,160000.0,Software Developer,Heroku
15173,USA,160000.0,Software Developer,Netlify
15175,USA,150000.0,Software Developer,Amazon Web Services (AWS)
15178,Brazil,67881.0,Software Developer,Amazon Web Services (AWS)
15178,Brazil,67881.0,Software Developer,Heroku
15179,USA,200000.0,Data & AI,Amazon Web Services (AWS)
15180,Uk,127388.0,Research & Education,Amazon Web Services (AWS)
15180,Uk,127388.0,Research & Education,Cloudflare
15180,Uk,127388.0,Research & Education,Microsoft Azure
15182,Iran,27226.0,Software Developer,Cloudflare
15182,Iran,27226.0,Software Developer,OVH
15185,Australia,105706.0,Software Developer,Amazon Web Services (AWS)
15185,Australia,105706.0,Software Developer,Microsoft Azure
15185,Australia,105706.0,Software Developer,Vercel
15189,Israel,100381.0,Software Developer,Amazon Web Services (AWS)
15190,Taiwan,38605.0,Software Developer,Amazon Web Services (AWS)
15193,Australia,59459.0,Software Developer,Microsoft Azure
15198,USA,210000.0,Data & AI,Amazon Web Services (AWS)
15198,USA,210000.0,Data & AI,Heroku
15198,USA,210000.0,Data & AI,Microsoft Azure
15198,USA,210000.0,Data & AI,Netlify
15198,USA,210000.0,Data & AI,Vercel
15199,Canada,167194.0,Infrastructure & DevOps,Amazon Web Services (AWS)
15199,Canada,167194.0,Infrastructure & DevOps,Heroku
15200,Australia,39640.0,Software Developer,Amazon Web Services (AWS)
15203,Poland,14848.0,Software Developer,Cloudflare
15203,Poland,14848.0,Software Developer,OVH
15204,New Zealand,78050.0,Data & AI,Amazon Web Services (AWS)
15204,New Zealand,78050.0,Data & AI,Cloudflare
15204,New Zealand,78050.0,Data & AI,Microsoft Azure
15205,New Zealand,122913.0,Software Developer,No platform reported
15207,USA,86000.0,Research & Education,No platform reported
15210,Australia,99099.0,Software Developer,Microsoft Azure
15212,Australia,99099.0,Software Developer,Firebase
15220,Brazil,22378.0,Data & AI,Amazon Web Services (AWS)
15220,Brazil,22378.0,Data & AI,Google Cloud
15223,USA,120000.0,Software Developer,Digital Ocean
15223,USA,120000.0,Software Developer,Microsoft Azure
15228,Canada,58154.0,Software Developer,Amazon Web Services (AWS)
15228,Canada,58154.0,Software Developer,Google Cloud
15228,Canada,58154.0,Software Developer,Microsoft Azure
15230,Switzerland,72421.0,Software Developer,Amazon Web Services (AWS)
15230,Switzerland,72421.0,Software Developer,Cloudflare
15230,Switzerland,72421.0,Software Developer,Digital Ocean
15230,Switzerland,72421.0,Software Developer,Google Cloud
15230,Switzerland,72421.0,Software Developer,Hetzner
15230,Switzerland,72421.0,Software Developer,"Linode, now Akamai"
15230,Switzerland,72421.0,Software Developer,Netlify
15230,Switzerland,72421.0,Software Developer,OVH
15230,Switzerland,72421.0,Software Developer,Supabase
15230,Switzerland,72421.0,Software Developer,Vercel
15232,South Korea,21760.0,Software Developer,Amazon Web Services (AWS)
15232,South Korea,21760.0,Software Developer,Firebase
15232,South Korea,21760.0,Software Developer,Google Cloud
15234,Myanmar,2782.0,Software Developer,Amazon Web Services (AWS)
