ResponseId,Age,Country_Normalized,ConvertedCompYearly,PlatformWantToWorkWith
22338,18-24 years old,USA,155000.0,Digital Ocean
22338,18-24 years old,USA,155000.0,Google Cloud
22338,18-24 years old,USA,155000.0,Vercel
22340,25-34 years old,Croatia,42962.0,Amazon Web Services (AWS)
22341,25-34 years old,USA,193000.0,No platform reported
22342,25-34 years old,USA,164000.0,Cloudflare
22344,25-34 years old,USA,122000.0,No platform reported
22347,25-34 years old,USA,148000.0,Amazon Web Services (AWS)
22349,25-34 years old,Nigeria,7336.0,Amazon Web Services (AWS)
22349,25-34 years old,Nigeria,7336.0,Firebase
22349,25-34 years old,Nigeria,7336.0,Google Cloud
22349,25-34 years old,Nigeria,7336.0,Vercel
22352,25-34 years old,Ukraine,34000.0,Amazon Web Services (AWS)
22352,25-34 years old,Ukraine,34000.0,Cloudflare
22352,25-34 years old,Ukraine,34000.0,Hetzner
22352,25-34 years old,Ukraine,34000.0,Vercel
22352,25-34 years old,Ukraine,34000.0,Vultr
22354,18-24 years old,USA,63000.0,No platform reported
22355,25-34 years old,Brazil,6937.0,Microsoft Azure
22356,25-34 years old,Argentina,211336.0,No platform reported
22358,25-34 years old,Sweden,65815.0,Amazon Web Services (AWS)
22358,25-34 years old,Sweden,65815.0,Hetzner
22358,25-34 years old,Sweden,65815.0,Managed Hosting
22360,25-34 years old,USA,181000.0,Amazon Web Services (AWS)
22362,25-34 years old,USA,120000.0,Amazon Web Services (AWS)
22362,25-34 years old,USA,120000.0,Databricks
22362,25-34 years old,USA,120000.0,Microsoft Azure
22364,18-24 years old,Germany,48333.0,Fly.io
22365,45-54 years old,Argentina,55425.0,No platform reported
22366,25-34 years old,Italy,23629.0,No platform reported
22370,35-44 years old,Uk,127388.0,Amazon Web Services (AWS)
22370,35-44 years old,Uk,127388.0,Cloudflare
22371,35-44 years old,USA,130000.0,Amazon Web Services (AWS)
22372,35-44 years old,USA,175000.0,Amazon Web Services (AWS)
22372,35-44 years old,USA,175000.0,Microsoft Azure
22373,25-34 years old,USA,150000.0,Cloudflare
22373,25-34 years old,USA,150000.0,Digital Ocean
22373,25-34 years old,USA,150000.0,Fly.io
22373,25-34 years old,USA,150000.0,Hetzner
22375,25-34 years old,Japan,117741.0,Firebase
22378,35-44 years old,USA,106000.0,No platform reported
22379,45-54 years old,USA,150000.0,Amazon Web Services (AWS)
22381,25-34 years old,Sweden,63335.0,Cloudflare
22381,25-34 years old,Sweden,63335.0,Fly.io
22388,18-24 years old,Philippines,5106.0,Amazon Web Services (AWS)
22388,18-24 years old,Philippines,5106.0,OpenShift
22388,18-24 years old,Philippines,5106.0,Supabase
22389,25-34 years old,USA,85000.0,Amazon Web Services (AWS)
22390,45-54 years old,USA,180000.0,Amazon Web Services (AWS)
22393,25-34 years old,USA,150000.0,Amazon Web Services (AWS)
22393,25-34 years old,USA,150000.0,Cloudflare
22393,25-34 years old,USA,150000.0,Databricks
22395,18-24 years old,New Zealand,51624.0,Managed Hosting
22396,25-34 years old,Ukraine,41469.0,Digital Ocean
22397,35-44 years old,USA,96000.0,Amazon Web Services (AWS)
22397,35-44 years old,USA,96000.0,Digital Ocean
22397,35-44 years old,USA,96000.0,Google Cloud
22397,35-44 years old,USA,96000.0,Microsoft Azure
22400,25-34 years old,Brazil,25777.0,No platform reported
22401,45-54 years old,Australia,56156.0,Firebase
22401,45-54 years old,Australia,56156.0,Microsoft Azure
22401,45-54 years old,Australia,56156.0,PythonAnywhere
22402,25-34 years old,Germany,96666.0,Google Cloud
22402,25-34 years old,Germany,96666.0,Microsoft Azure
22403,35-44 years old,Spain,26852.0,No platform reported
22404,18-24 years old,Indonesia,4293.0,Amazon Web Services (AWS)
22404,18-24 years old,Indonesia,4293.0,Cloudflare
22404,18-24 years old,Indonesia,4293.0,Digital Ocean
22404,18-24 years old,Indonesia,4293.0,Firebase
22404,18-24 years old,Indonesia,4293.0,Google Cloud
22404,18-24 years old,Indonesia,4293.0,Heroku
22404,18-24 years old,Indonesia,4293.0,Managed Hosting
22404,18-24 years old,Indonesia,4293.0,Microsoft Azure
22404,18-24 years old,Indonesia,4293.0,Vercel
22405,25-34 years old,Germany,75184.0,No platform reported
22407,25-34 years old,USA,140000.0,Amazon Web Services (AWS)
22407,25-34 years old,USA,140000.0,Cloudflare
22407,25-34 years old,USA,140000.0,"Linode, now Akamai"
22407,25-34 years old,USA,140000.0,Supabase
22407,25-34 years old,USA,140000.0,Vercel
22409,25-34 years old,Mexico,47548.0,Amazon Web Services (AWS)
22409,25-34 years old,Mexico,47548.0,Databricks
22409,25-34 years old,Mexico,47548.0,Microsoft Azure
22411,25-34 years old,Japan,87231.0,Amazon Web Services (AWS)
22412,25-34 years old,USA,94000.0,Amazon Web Services (AWS)
22413,25-34 years old,USA,125000.0,Microsoft Azure
22414,18-24 years old,Canada,63243.0,Amazon Web Services (AWS)
22414,18-24 years old,Canada,63243.0,Google Cloud
22415,55-64 years old,USA,190000.0,No platform reported
22416,35-44 years old,USA,185000.0,Amazon Web Services (AWS)
22419,25-34 years old,USA,129000.0,No platform reported
22420,45-54 years old,USA,120000.0,Microsoft Azure
22421,65 years or older,Australia,33033.0,No platform reported
22425,45-54 years old,USA,180000.0,Amazon Web Services (AWS)
22425,45-54 years old,USA,180000.0,"Linode, now Akamai"
22425,45-54 years old,USA,180000.0,Microsoft Azure
22426,25-34 years old,USA,200000.0,Google Cloud
22427,35-44 years old,Canada,121397.0,No platform reported
22428,35-44 years old,USA,125000.0,No platform reported
22432,25-34 years old,Canada,72693.0,"Linode, now Akamai"
22433,35-44 years old,Australia,95796.0,Microsoft Azure
22434,25-34 years old,USA,170000.0,Amazon Web Services (AWS)
22436,25-34 years old,USA,125000.0,Cloudflare
22439,35-44 years old,Canada,63970.0,No platform reported
22442,35-44 years old,USA,125000.0,"Linode, now Akamai"
22442,35-44 years old,USA,125000.0,Managed Hosting
22442,35-44 years old,USA,125000.0,Microsoft Azure
22444,18-24 years old,Australia,48955.0,Amazon Web Services (AWS)
22444,18-24 years old,Australia,48955.0,Google Cloud
22444,18-24 years old,Australia,48955.0,Microsoft Azure
22446,25-34 years old,USA,154000.0,Firebase
22446,25-34 years old,USA,154000.0,Google Cloud
22446,25-34 years old,USA,154000.0,"Linode, now Akamai"
22446,25-34 years old,USA,154000.0,Microsoft Azure
22448,25-34 years old,Portugal,37592.0,Amazon Web Services (AWS)
22448,25-34 years old,Portugal,37592.0,Digital Ocean
22448,25-34 years old,Portugal,37592.0,Heroku
22448,25-34 years old,Portugal,37592.0,IBM Cloud Or Watson
22448,25-34 years old,Portugal,37592.0,Microsoft Azure
22448,25-34 years old,Portugal,37592.0,Netlify
22451,18-24 years old,Ukraine,1234.0,Amazon Web Services (AWS)
22451,18-24 years old,Ukraine,1234.0,Firebase
22451,18-24 years old,Ukraine,1234.0,Vercel
22452,25-34 years old,Viet Nam,11791.0,Amazon Web Services (AWS)
22452,25-34 years old,Viet Nam,11791.0,Cloudflare
22452,25-34 years old,Viet Nam,11791.0,Digital Ocean
22452,25-34 years old,Viet Nam,11791.0,Firebase
22452,25-34 years old,Viet Nam,11791.0,Google Cloud
22452,25-34 years old,Viet Nam,11791.0,Heroku
22452,25-34 years old,Viet Nam,11791.0,"Linode, now Akamai"
22452,25-34 years old,Viet Nam,11791.0,Microsoft Azure
22452,25-34 years old,Viet Nam,11791.0,OpenShift
22452,25-34 years old,Viet Nam,11791.0,OpenStack
22453,25-34 years old,Germany,64444.0,Amazon Web Services (AWS)
22453,25-34 years old,Germany,64444.0,OpenShift
22454,35-44 years old,Canada,94501.0,Amazon Web Services (AWS)
22456,35-44 years old,USA,178000.0,Amazon Web Services (AWS)
22458,35-44 years old,Italy,29000.0,Amazon Web Services (AWS)
22458,35-44 years old,Italy,29000.0,Google Cloud
22459,55-64 years old,USA,104000.0,No platform reported
22460,25-34 years old,Canada,94501.0,No platform reported
22461,18-24 years old,USA,72000.0,No platform reported
22462,55-64 years old,USA,200000.0,Google Cloud
22463,25-34 years old,New Zealand,73748.0,No platform reported
22466,55-64 years old,Uk,45860.0,No platform reported
22468,35-44 years old,USA,220000.0,Digital Ocean
22468,35-44 years old,USA,220000.0,Fly.io
22471,25-34 years old,USA,112000.0,Amazon Web Services (AWS)
22476,25-34 years old,USA,167000.0,Cloudflare
22478,45-54 years old,USA,150000.0,No platform reported
22479,18-24 years old,Venezuela,37000.0,Amazon Web Services (AWS)
22480,25-34 years old,USA,70000.0,Amazon Web Services (AWS)
22481,65 years or older,Canada,36346.0,Google Cloud
22483,35-44 years old,Brazil,22378.0,No platform reported
22485,25-34 years old,Brazil,29838.0,Amazon Web Services (AWS)
22487,35-44 years old,Japan,76373.0,Cloudflare
22488,25-34 years old,Ghana,667.0,Cloudflare
22488,25-34 years old,Ghana,667.0,Digital Ocean
22488,25-34 years old,Ghana,667.0,Netlify
22488,25-34 years old,Ghana,667.0,Vultr
22489,25-34 years old,Czech Republic,65152.0,No platform reported
22490,45-54 years old,Argentina,28.0,No platform reported
22493,45-54 years old,USA,152000.0,No platform reported
22498,35-44 years old,New Zealand,82966.0,Cloudflare
22498,35-44 years old,New Zealand,82966.0,Microsoft Azure
22498,35-44 years old,New Zealand,82966.0,Supabase
22498,35-44 years old,New Zealand,82966.0,Vercel
22500,25-34 years old,Canada,68331.0,No platform reported
22501,25-34 years old,USA,115000.0,Amazon Web Services (AWS)
22501,25-34 years old,USA,115000.0,Cloudflare
22501,25-34 years old,USA,115000.0,Supabase
22502,25-34 years old,Argentina,68727.0,No platform reported
22503,25-34 years old,Japan,28640.0,Firebase
22503,25-34 years old,Japan,28640.0,Supabase
22503,25-34 years old,Japan,28640.0,Vercel
22504,25-34 years old,Indonesia,31279.0,Cloudflare
22506,45-54 years old,Taiwan,52503.0,Amazon Web Services (AWS)
22510,25-34 years old,Canada,79962.0,Amazon Web Services (AWS)
22510,25-34 years old,Canada,79962.0,Google Cloud
22511,35-44 years old,USA,50000.0,Google Cloud
22511,35-44 years old,USA,50000.0,VMware
22513,18-24 years old,USA,8000.0,Digital Ocean
22513,18-24 years old,USA,8000.0,OVH
22515,25-34 years old,USA,60000.0,Amazon Web Services (AWS)
22517,35-44 years old,USA,170000.0,Amazon Web Services (AWS)
22520,25-34 years old,USA,175000.0,No platform reported
22521,35-44 years old,China,99342.0,No platform reported
22523,25-34 years old,Canada,87231.0,No platform reported
22524,18-24 years old,Taiwan,30884.0,No platform reported
22526,25-34 years old,Colombia,27252.0,No platform reported
22529,25-34 years old,USA,136000.0,Microsoft Azure
22531,25-34 years old,Canada,203540.0,Google Cloud
22533,35-44 years old,USA,154000.0,Amazon Web Services (AWS)
22533,35-44 years old,USA,154000.0,Digital Ocean
22533,35-44 years old,USA,154000.0,Fly.io
22535,25-34 years old,Singapore,110873.0,No platform reported
22536,25-34 years old,Indonesia,5888.0,Alibaba Cloud
22536,25-34 years old,Indonesia,5888.0,Amazon Web Services (AWS)
22536,25-34 years old,Indonesia,5888.0,Cloudflare
22536,25-34 years old,Indonesia,5888.0,Google Cloud
22536,25-34 years old,Indonesia,5888.0,Microsoft Azure
22536,25-34 years old,Indonesia,5888.0,Vercel
22537,35-44 years old,Canada,76328.0,Microsoft Azure
22542,25-34 years old,Bangladesh,5524.0,Amazon Web Services (AWS)
22545,18-24 years old,Switzerland,78995.0,Cloudflare
22546,25-34 years old,USA,200000.0,No platform reported
22548,18-24 years old,Poland,3093.0,Amazon Web Services (AWS)
22548,18-24 years old,Poland,3093.0,Databricks
22548,18-24 years old,Poland,3093.0,Google Cloud
22548,18-24 years old,Poland,3093.0,Microsoft Azure
22549,25-34 years old,Singapore,73915.0,Amazon Web Services (AWS)
22551,25-34 years old,Argentina,3000.0,Amazon Web Services (AWS)
22552,25-34 years old,USA,158000.0,Cloudflare
22553,25-34 years old,USA,65000.0,Amazon Web Services (AWS)
22553,25-34 years old,USA,65000.0,Cloudflare
22554,55-64 years old,India,83744.0,Amazon Web Services (AWS)
22554,55-64 years old,India,83744.0,Google Cloud
22554,55-64 years old,India,83744.0,Microsoft Azure
22555,18-24 years old,Brazil,8951.0,No platform reported
22556,25-34 years old,Indonesia,7360.0,No platform reported
22557,55-64 years old,USA,158000.0,Amazon Web Services (AWS)
22557,55-64 years old,USA,158000.0,Google Cloud
22559,35-44 years old,USA,160000.0,Amazon Web Services (AWS)
22560,35-44 years old,USA,205000.0,Amazon Web Services (AWS)
22561,35-44 years old,Australia,96456.0,Microsoft Azure
22561,35-44 years old,Australia,96456.0,Supabase
22561,35-44 years old,Australia,96456.0,Vercel
22563,25-34 years old,Bolivia,145.0,Cloudflare
22563,25-34 years old,Bolivia,145.0,Google Cloud
22563,25-34 years old,Bolivia,145.0,Netlify
22563,25-34 years old,Bolivia,145.0,Vercel
22564,25-34 years old,USA,120000.0,Amazon Web Services (AWS)
22564,25-34 years old,USA,120000.0,Cloudflare
22564,25-34 years old,USA,120000.0,Microsoft Azure
22567,55-64 years old,USA,150000.0,Amazon Web Services (AWS)
22568,35-44 years old,Mexico,16119.0,Amazon Web Services (AWS)
22568,35-44 years old,Mexico,16119.0,Digital Ocean
22568,35-44 years old,Mexico,16119.0,Google Cloud
22568,35-44 years old,Mexico,16119.0,Microsoft Azure
22570,25-34 years old,Italy,53703.0,No platform reported
22571,25-34 years old,USA,135000.0,Amazon Web Services (AWS)
22571,25-34 years old,USA,135000.0,Cloudflare
22571,25-34 years old,USA,135000.0,Google Cloud
22574,35-44 years old,USA,220000.0,Amazon Web Services (AWS)
22575,35-44 years old,Taiwan,77211.0,VMware
22577,25-34 years old,USA,45000.0,Firebase
22577,25-34 years old,USA,45000.0,VMware
22582,25-34 years old,Canada,58154.0,No platform reported
22585,25-34 years old,Mexico,28161.0,Amazon Web Services (AWS)
22587,65 years or older,USA,120000.0,Microsoft Azure
22591,18-24 years old,Canada,76328.0,No platform reported
22592,25-34 years old,Canada,94501.0,Amazon Web Services (AWS)
22593,18-24 years old,USA,130000.0,Amazon Web Services (AWS)
22596,25-34 years old,India,43068.0,Amazon Web Services (AWS)
22596,25-34 years old,India,43068.0,Google Cloud
22598,35-44 years old,USA,106000.0,No platform reported
22599,25-34 years old,Brazil,24243.0,Amazon Web Services (AWS)
22599,25-34 years old,Brazil,24243.0,Digital Ocean
22599,25-34 years old,Brazil,24243.0,Firebase
22601,35-44 years old,USA,140000.0,No platform reported
22602,45-54 years old,USA,72000.0,Google Cloud
22606,25-34 years old,India,107671.0,Amazon Web Services (AWS)
22607,35-44 years old,USA,195000.0,Amazon Web Services (AWS)
22607,35-44 years old,USA,195000.0,Cloudflare
22608,25-34 years old,USA,124000.0,Amazon Web Services (AWS)
22608,25-34 years old,USA,124000.0,Vercel
22609,25-34 years old,USA,120000.0,No platform reported
22610,55-64 years old,USA,165000.0,Amazon Web Services (AWS)
22610,55-64 years old,USA,165000.0,Cloudflare
22614,25-34 years old,Indonesia,5336.0,No platform reported
22618,55-64 years old,Brazil,24243.0,No platform reported
22620,35-44 years old,USA,165000.0,Colocation
22620,35-44 years old,USA,165000.0,Fly.io
22622,45-54 years old,New Zealand,73748.0,No platform reported
22623,18-24 years old,Canada,65424.0,No platform reported
22624,25-34 years old,Uk,203821.0,Amazon Web Services (AWS)
22624,25-34 years old,Uk,203821.0,Digital Ocean
22624,25-34 years old,Uk,203821.0,Google Cloud
22625,25-34 years old,USA,127000.0,Amazon Web Services (AWS)
22629,25-34 years old,Canada,94501.0,Google Cloud
22633,55-64 years old,USA,95000.0,"Linode, now Akamai"
22633,55-64 years old,USA,95000.0,Managed Hosting
22633,55-64 years old,USA,95000.0,Microsoft Azure
22634,18-24 years old,Germany,10741.0,Amazon Web Services (AWS)
22634,18-24 years old,Germany,10741.0,Hetzner
22634,18-24 years old,Germany,10741.0,Microsoft Azure
22634,18-24 years old,Germany,10741.0,Netlify
22635,35-44 years old,Australia,105706.0,Amazon Web Services (AWS)
22635,35-44 years old,Australia,105706.0,Google Cloud
22635,35-44 years old,Australia,105706.0,Microsoft Azure
22636,25-34 years old,USA,180000.0,No platform reported
22637,25-34 years old,USA,150000.0,Databricks
22638,35-44 years old,Canada,92683.0,Amazon Web Services (AWS)
22640,18-24 years old,Germany,32222.0,No platform reported
22642,25-34 years old,Ukraine,37026.0,Amazon Web Services (AWS)
22642,25-34 years old,Ukraine,37026.0,Google Cloud
22643,18-24 years old,Singapore,77611.0,Amazon Web Services (AWS)
22643,18-24 years old,Singapore,77611.0,Vercel
22644,25-34 years old,USA,187000.0,Digital Ocean
22644,25-34 years old,USA,187000.0,Firebase
22645,25-34 years old,USA,175000.0,Amazon Web Services (AWS)
22646,35-44 years old,Norway,60834.0,OpenShift
22646,35-44 years old,Norway,60834.0,OpenStack
22647,35-44 years old,USA,80000.0,No platform reported
22649,55-64 years old,USA,190000.0,No platform reported
22651,25-34 years old,USA,200000.0,No platform reported
22652,35-44 years old,Thailand,80000.0,Cloudflare
22652,35-44 years old,Thailand,80000.0,Digital Ocean
22652,35-44 years old,Thailand,80000.0,Microsoft Azure
22652,35-44 years old,Thailand,80000.0,OVH
22653,25-34 years old,Australia,132132.0,Amazon Web Services (AWS)
22653,25-34 years old,Australia,132132.0,Cloudflare
22656,25-34 years old,USA,153000.0,No platform reported
22657,35-44 years old,USA,190000.0,Amazon Web Services (AWS)
22657,35-44 years old,USA,190000.0,Microsoft Azure
22659,18-24 years old,Australia,19820.0,Amazon Web Services (AWS)
22659,18-24 years old,Australia,19820.0,Firebase
22659,18-24 years old,Australia,19820.0,Google Cloud
22659,18-24 years old,Australia,19820.0,Microsoft Azure
22660,25-34 years old,USA,140000.0,Digital Ocean
22660,25-34 years old,USA,140000.0,Netlify
22662,25-34 years old,USA,100000.0,Amazon Web Services (AWS)
22663,18-24 years old,China,68987.0,No platform reported
22664,18-24 years old,New Zealand,52238.0,No platform reported
22666,25-34 years old,Romania,38192.0,No platform reported
22674,25-34 years old,USA,140000.0,No platform reported
22678,45-54 years old,Canada,79962.0,No platform reported
22679,45-54 years old,Australia,118919.0,IBM Cloud Or Watson
22679,45-54 years old,Australia,118919.0,OpenShift
22680,35-44 years old,Australia,132132.0,Amazon Web Services (AWS)
22681,25-34 years old,USA,180000.0,Amazon Web Services (AWS)
22681,25-34 years old,USA,180000.0,Fly.io
22682,25-34 years old,Indonesia,8586.0,Google Cloud
22682,25-34 years old,Indonesia,8586.0,Microsoft Azure
22683,25-34 years old,USA,210000.0,No platform reported
22686,35-44 years old,USA,150000.0,Google Cloud
22688,25-34 years old,USA,135000.0,No platform reported
22690,35-44 years old,Australia,132132.0,Amazon Web Services (AWS)
22690,35-44 years old,Australia,132132.0,Google Cloud
22691,35-44 years old,USA,148600.0,Firebase
22693,18-24 years old,Canada,38527.0,Amazon Web Services (AWS)
22693,18-24 years old,Canada,38527.0,Cloudflare
22693,18-24 years old,Canada,38527.0,Digital Ocean
22693,18-24 years old,Canada,38527.0,Hetzner
22693,18-24 years old,Canada,38527.0,OpenStack
22694,18-24 years old,Canada,21808.0,No platform reported
22695,25-34 years old,Costa Rica,38518.0,Amazon Web Services (AWS)
22695,25-34 years old,Costa Rica,38518.0,Vercel
22696,25-34 years old,Lithuania,51555.0,Amazon Web Services (AWS)
22696,25-34 years old,Lithuania,51555.0,Firebase
22697,25-34 years old,Taiwan,33355.0,Amazon Web Services (AWS)
22699,18-24 years old,USA,120000.0,Amazon Web Services (AWS)
22699,18-24 years old,USA,120000.0,Cloudflare
22699,18-24 years old,USA,120000.0,Digital Ocean
22701,35-44 years old,Georgia,34958.0,Amazon Web Services (AWS)
22701,35-44 years old,Georgia,34958.0,Databricks
22703,18-24 years old,India,14356.0,Amazon Web Services (AWS)
22703,18-24 years old,India,14356.0,Microsoft Azure
22704,55-64 years old,Israel,64762.0,OpenShift
22705,18-24 years old,USA,142000.0,No platform reported
22708,25-34 years old,India,53836.0,Amazon Web Services (AWS)
22710,45-54 years old,Sweden,57230.0,Amazon Web Services (AWS)
22710,45-54 years old,Sweden,57230.0,Microsoft Azure
22711,25-34 years old,Taiwan,61768.0,No platform reported
22712,25-34 years old,Canada,116309.0,Amazon Web Services (AWS)
22712,25-34 years old,Canada,116309.0,Cloudflare
22712,25-34 years old,Canada,116309.0,Google Cloud
22712,25-34 years old,Canada,116309.0,Heroku
22712,25-34 years old,Canada,116309.0,Managed Hosting
22712,25-34 years old,Canada,116309.0,Vercel
22713,35-44 years old,Greece,85925.0,Amazon Web Services (AWS)
22713,35-44 years old,Greece,85925.0,Hetzner
22716,18-24 years old,USA,100000.0,"Linode, now Akamai"
22720,18-24 years old,USA,97000.0,Amazon Web Services (AWS)
22720,18-24 years old,USA,97000.0,Microsoft Azure
22721,35-44 years old,Taiwan,92653.0,Alibaba Cloud
22721,35-44 years old,Taiwan,92653.0,Amazon Web Services (AWS)
22721,35-44 years old,Taiwan,92653.0,Cloudflare
22721,35-44 years old,Taiwan,92653.0,Microsoft Azure
22722,25-34 years old,India,14356.0,Amazon Web Services (AWS)
22725,25-34 years old,Brazil,111892.0,Amazon Web Services (AWS)
22725,25-34 years old,Brazil,111892.0,Microsoft Azure
22728,35-44 years old,Canada,109039.0,No platform reported
22729,25-34 years old,Philippines,14298.0,No platform reported
22731,45-54 years old,Australia,97117.0,Microsoft Azure
22732,55-64 years old,Netherlands,50911.0,Microsoft Azure
22732,55-64 years old,Netherlands,50911.0,Netlify
22734,25-34 years old,Brazil,40281.0,Digital Ocean
22734,25-34 years old,Brazil,40281.0,Firebase
22734,25-34 years old,Brazil,40281.0,Google Cloud
22736,25-34 years old,USA,75000.0,Amazon Web Services (AWS)
22736,25-34 years old,USA,75000.0,Google Cloud
22736,25-34 years old,USA,75000.0,Heroku
22737,35-44 years old,USA,155000.0,Google Cloud
22738,35-44 years old,Sweden,66769.0,No platform reported
22740,25-34 years old,Australia,95796.0,Microsoft Azure
22741,25-34 years old,India,41872.0,Heroku
22741,25-34 years old,India,41872.0,Microsoft Azure
22741,25-34 years old,India,41872.0,Netlify
22741,25-34 years old,India,41872.0,OpenShift
22741,25-34 years old,India,41872.0,OpenStack
22748,25-34 years old,Malaysia,15256.0,Amazon Web Services (AWS)
22748,25-34 years old,Malaysia,15256.0,Google Cloud
22751,25-34 years old,India,17945.0,No platform reported
22753,55-64 years old,USA,126000.0,No platform reported
22754,18-24 years old,Ecuador,14600.0,No platform reported
22755,35-44 years old,USA,180000.0,No platform reported
22756,18-24 years old,USA,84000.0,Vercel
22757,55-64 years old,USA,190000.0,Amazon Web Services (AWS)
22757,55-64 years old,USA,190000.0,OpenStack
22760,25-34 years old,USA,160000.0,Amazon Web Services (AWS)
22761,25-34 years old,Côte d'Ivoire,9160.0,Amazon Web Services (AWS)
22761,25-34 years old,Côte d'Ivoire,9160.0,Google Cloud
22761,25-34 years old,Côte d'Ivoire,9160.0,Hetzner
22763,25-34 years old,India,17945.0,Amazon Web Services (AWS)
22763,25-34 years old,India,17945.0,Google Cloud
22765,25-34 years old,Japan,31822.0,Google Cloud
22766,45-54 years old,USA,120000.0,Amazon Web Services (AWS)
22766,45-54 years old,USA,120000.0,Firebase
22767,25-34 years old,USA,99000.0,No platform reported
22770,35-44 years old,Poland,61866.0,Microsoft Azure
22770,35-44 years old,Poland,61866.0,OpenShift
22772,25-34 years old,USA,220000.0,Microsoft Azure
22773,25-34 years old,Thailand,14168.0,Amazon Web Services (AWS)
22773,25-34 years old,Thailand,14168.0,Cloudflare
22773,25-34 years old,Thailand,14168.0,Digital Ocean
22773,25-34 years old,Thailand,14168.0,Microsoft Azure
22773,25-34 years old,Thailand,14168.0,Supabase
22776,35-44 years old,Australia,112312.0,No platform reported
22778,25-34 years old,Bangladesh,8498.0,Cloudflare
22780,35-44 years old,India,59817.0,Alibaba Cloud
22780,35-44 years old,India,59817.0,Amazon Web Services (AWS)
22780,35-44 years old,India,59817.0,Cloudflare
22780,35-44 years old,India,59817.0,Firebase
22780,35-44 years old,India,59817.0,Google Cloud
22780,35-44 years old,India,59817.0,Hetzner
22780,35-44 years old,India,59817.0,Vercel
22783,18-24 years old,India,5982.0,Databricks
22783,18-24 years old,India,5982.0,Google Cloud
22783,18-24 years old,India,5982.0,Microsoft Azure
22784,25-34 years old,France,66592.0,No platform reported
22785,18-24 years old,Pakistan,120000.0,Amazon Web Services (AWS)
22785,18-24 years old,Pakistan,120000.0,Cloudflare
22785,18-24 years old,Pakistan,120000.0,Digital Ocean
22785,18-24 years old,Pakistan,120000.0,Firebase
22785,18-24 years old,Pakistan,120000.0,Google Cloud
22785,18-24 years old,Pakistan,120000.0,Microsoft Azure
22785,18-24 years old,Pakistan,120000.0,Supabase
22785,18-24 years old,Pakistan,120000.0,Vercel
22785,18-24 years old,Pakistan,120000.0,VMware
22785,18-24 years old,Pakistan,120000.0,Vultr
22786,25-34 years old,Indonesia,5581.0,No platform reported
22789,35-44 years old,Australia,85886.0,Amazon Web Services (AWS)
22789,35-44 years old,Australia,85886.0,Microsoft Azure
22790,35-44 years old,USA,127000.0,No platform reported
22791,45-54 years old,Israel,58286.0,No platform reported
22792,25-34 years old,Canada,123578.0,Amazon Web Services (AWS)
22792,25-34 years old,Canada,123578.0,Fly.io
22793,35-44 years old,USA,110000.0,Amazon Web Services (AWS)
22794,45-54 years old,Canada,65424.0,No platform reported
22795,35-44 years old,Australia,56156.0,Cloudflare
22795,35-44 years old,Australia,56156.0,Digital Ocean
22796,25-34 years old,USA,200000.0,No platform reported
22798,18-24 years old,Jamaica,10922.0,Cloudflare
22798,18-24 years old,Jamaica,10922.0,Netlify
22798,18-24 years old,Jamaica,10922.0,Render
22798,18-24 years old,Jamaica,10922.0,Supabase
22799,18-24 years old,USA,100000.0,Cloudflare
22799,18-24 years old,USA,100000.0,Digital Ocean
22799,18-24 years old,USA,100000.0,Firebase
22799,18-24 years old,USA,100000.0,Google Cloud
22799,18-24 years old,USA,100000.0,Microsoft Azure
22799,18-24 years old,USA,100000.0,Vercel
22801,25-34 years old,Denmark,96078.0,No platform reported
22802,18-24 years old,USA,130000.0,No platform reported
22804,25-34 years old,Australia,89189.0,Amazon Web Services (AWS)
22804,25-34 years old,Australia,89189.0,Vercel
22805,18-24 years old,USA,95000.0,No platform reported
22807,25-34 years old,Denmark,86401.0,Cloudflare
22807,25-34 years old,Denmark,86401.0,Fly.io
22808,25-34 years old,India,5742.0,Amazon Web Services (AWS)
22808,25-34 years old,India,5742.0,Netlify
22809,35-44 years old,Austria,80555.0,Hetzner
22810,25-34 years old,Ukraine,617.0,No platform reported
22811,25-34 years old,India,35890.0,Amazon Web Services (AWS)
22812,25-34 years old,Japan,70008.0,No platform reported
22813,18-24 years old,Slovakia,10311.0,Digital Ocean
22813,18-24 years old,Slovakia,10311.0,Vercel
22816,25-34 years old,Australia,145345.0,Cloudflare
22818,25-34 years old,Ukraine,36000.0,No platform reported
22820,18-24 years old,Germany,6444.0,No platform reported
22821,25-34 years old,USA,200000.0,Amazon Web Services (AWS)
22822,55-64 years old,India,11963.0,Amazon Web Services (AWS)
22822,55-64 years old,India,11963.0,Google Cloud
22824,25-34 years old,India,14356.0,Alibaba Cloud
22824,25-34 years old,India,14356.0,Amazon Web Services (AWS)
22824,25-34 years old,India,14356.0,Cloudflare
22824,25-34 years old,India,14356.0,Databricks
22824,25-34 years old,India,14356.0,Google Cloud
22824,25-34 years old,India,14356.0,Heroku
22824,25-34 years old,India,14356.0,Microsoft Azure
22824,25-34 years old,India,14356.0,PythonAnywhere
22824,25-34 years old,India,14356.0,Render
22826,25-34 years old,Australia,33033.0,No platform reported
22830,35-44 years old,Ukraine,32000.0,No platform reported
22831,25-34 years old,Germany,57999.0,Amazon Web Services (AWS)
22831,25-34 years old,Germany,57999.0,Digital Ocean
