ResponseId,Age,Country_Normalized,ConvertedCompYearly,DatabaseWantToWorkWith
32367,25-34 years old,Uk,124840.0,H2
32367,25-34 years old,Uk,124840.0,MySQL
32369,45-54 years old,Germany,107406.0,Elasticsearch
32369,45-54 years old,Germany,107406.0,PostgreSQL
32369,45-54 years old,Germany,107406.0,Redis
32373,35-44 years old,Netherlands,80555.0,No database reported
32374,18-24 years old,Ukraine,17772.0,No database reported
32375,35-44 years old,Spain,59073.0,BigQuery
32375,35-44 years old,Spain,59073.0,PostgreSQL
32375,35-44 years old,Spain,59073.0,Redis
32376,18-24 years old,Austria,64444.0,No database reported
32379,35-44 years old,Switzerland,211692.0,Elasticsearch
32379,35-44 years old,Switzerland,211692.0,H2
32379,35-44 years old,Switzerland,211692.0,InfluxDB
32379,35-44 years old,Switzerland,211692.0,Oracle
32379,35-44 years old,Switzerland,211692.0,PostgreSQL
32379,35-44 years old,Switzerland,211692.0,Redis
32380,18-24 years old,Uk,30573.0,PostgreSQL
32381,25-34 years old,Georgia,130000.0,Cassandra
32381,25-34 years old,Georgia,130000.0,Couch DB
32381,25-34 years old,Georgia,130000.0,DuckDB
32381,25-34 years old,Georgia,130000.0,Dynamodb
32381,25-34 years old,Georgia,130000.0,Elasticsearch
32381,25-34 years old,Georgia,130000.0,PostgreSQL
32382,35-44 years old,Croatia,161109.0,No database reported
32384,25-34 years old,Germany,64444.0,DuckDB
32384,25-34 years old,Germany,64444.0,SQLite
32385,25-34 years old,Luxembourg,128887.0,Databricks SQL
32385,25-34 years old,Luxembourg,128887.0,Dynamodb
32385,25-34 years old,Luxembourg,128887.0,Elasticsearch
32385,25-34 years old,Luxembourg,128887.0,MongoDB
32385,25-34 years old,Luxembourg,128887.0,MySQL
32385,25-34 years old,Luxembourg,128887.0,PostgreSQL
32386,18-24 years old,Germany,64444.0,MySQL
32387,25-34 years old,Netherlands,64444.0,Firebase Realtime Database
32387,25-34 years old,Netherlands,64444.0,Redis
32388,35-44 years old,South Africa,120000.0,No database reported
32389,45-54 years old,Sweden,53797.0,No database reported
32391,25-34 years old,Azerbaijan,20140.0,MongoDB
32391,25-34 years old,Azerbaijan,20140.0,MySQL
32391,25-34 years old,Azerbaijan,20140.0,Redis
32393,25-34 years old,Czech Republic,78183.0,No database reported
32394,25-34 years old,Austria,62296.0,SQLite
32396,25-34 years old,France,34370.0,MariaDB
32396,25-34 years old,France,34370.0,MySQL
32398,18-24 years old,France,46722.0,Microsoft SQL Server
32399,18-24 years old,Russia,31978.0,Cassandra
32399,18-24 years old,Russia,31978.0,Clickhouse
32399,18-24 years old,Russia,31978.0,MongoDB
32399,18-24 years old,Russia,31978.0,PostgreSQL
32399,18-24 years old,Russia,31978.0,Redis
32400,35-44 years old,Poland,61866.0,Firebase Realtime Database
32401,25-34 years old,Uk,66242.0,PostgreSQL
32402,35-44 years old,Austria,85925.0,Firebird
32402,35-44 years old,Austria,85925.0,MariaDB
32406,18-24 years old,India,10767.0,PostgreSQL
32406,18-24 years old,India,10767.0,Redis
32407,25-34 years old,Denmark,118082.0,Databricks SQL
32407,25-34 years old,Denmark,118082.0,MySQL
32408,25-34 years old,Georgia,50400.0,No database reported
32412,35-44 years old,Malaysia,24918.0,Cassandra
32412,35-44 years old,Malaysia,24918.0,PostgreSQL
32413,25-34 years old,Germany,80555.0,No database reported
32414,18-24 years old,Greece,20364.0,MySQL
32418,35-44 years old,South Africa,36697.0,No database reported
32420,35-44 years old,Germany,10741.0,MariaDB
32420,35-44 years old,Germany,10741.0,MySQL
32420,35-44 years old,Germany,10741.0,PostgreSQL
32420,35-44 years old,Germany,10741.0,SQLite
32422,18-24 years old,Spain,40814.0,Elasticsearch
32422,18-24 years old,Spain,40814.0,Redis
32426,25-34 years old,USA,126000.0,MySQL
32426,25-34 years old,USA,126000.0,PostgreSQL
32426,25-34 years old,USA,126000.0,SQLite
32428,18-24 years old,Russia,5378.0,No database reported
32429,18-24 years old,Germany,38666.0,No database reported
32430,55-64 years old,USA,109000.0,Oracle
32430,55-64 years old,USA,109000.0,PostgreSQL
32431,25-34 years old,United Arab Emirates,65343.0,Elasticsearch
32431,25-34 years old,United Arab Emirates,65343.0,Firebase Realtime Database
32431,25-34 years old,United Arab Emirates,65343.0,Microsoft SQL Server
32431,25-34 years old,United Arab Emirates,65343.0,PostgreSQL
32431,25-34 years old,United Arab Emirates,65343.0,Supabase
32433,25-34 years old,USA,76000.0,PostgreSQL
32433,25-34 years old,USA,76000.0,Supabase
32435,25-34 years old,Greece,143924.0,BigQuery
32435,25-34 years old,Greece,143924.0,Clickhouse
32435,25-34 years old,Greece,143924.0,Elasticsearch
32435,25-34 years old,Greece,143924.0,PostgreSQL
32436,18-24 years old,Belgium,53703.0,No database reported
32437,25-34 years old,Germany,62296.0,PostgreSQL
32437,25-34 years old,Germany,62296.0,SQLite
32443,18-24 years old,India,4307.0,MariaDB
32443,18-24 years old,India,4307.0,MongoDB
32443,18-24 years old,India,4307.0,MySQL
32445,35-44 years old,Portugal,15037.0,Firebase Realtime Database
32445,35-44 years old,Portugal,15037.0,MySQL
32445,35-44 years old,Portugal,15037.0,PostgreSQL
32445,35-44 years old,Portugal,15037.0,SQLite
32448,25-34 years old,India,5527.0,Microsoft SQL Server
32449,18-24 years old,Netherlands,64444.0,Elasticsearch
32449,18-24 years old,Netherlands,64444.0,PostgreSQL
32449,18-24 years old,Netherlands,64444.0,Redis
32449,18-24 years old,Netherlands,64444.0,SQLite
32450,35-44 years old,Uk,61146.0,No database reported
32452,25-34 years old,France,48977.0,Firebase Realtime Database
32452,25-34 years old,France,48977.0,MySQL
32452,25-34 years old,France,48977.0,Redis
32453,25-34 years old,Romania,3884.0,PostgreSQL
32453,25-34 years old,Romania,3884.0,Redis
32453,25-34 years old,Romania,3884.0,SQLite
32453,25-34 years old,Romania,3884.0,Supabase
32454,18-24 years old,Georgia,55933.0,BigQuery
32454,18-24 years old,Georgia,55933.0,Cassandra
32454,18-24 years old,Georgia,55933.0,Cockroachdb
32454,18-24 years old,Georgia,55933.0,Couch DB
32454,18-24 years old,Georgia,55933.0,Elasticsearch
32454,18-24 years old,Georgia,55933.0,MongoDB
32454,18-24 years old,Georgia,55933.0,PostgreSQL
32455,25-34 years old,South Africa,48428.0,MongoDB
32455,25-34 years old,South Africa,48428.0,PostgreSQL
32455,25-34 years old,South Africa,48428.0,Redis
32456,55-64 years old,Norway,102950.0,H2
32456,55-64 years old,Norway,102950.0,Oracle
32456,55-64 years old,Norway,102950.0,PostgreSQL
32459,18-24 years old,Hungary,21197.0,PostgreSQL
32462,25-34 years old,France,40814.0,MongoDB
32463,25-34 years old,India,7178.0,Microsoft SQL Server
32464,18-24 years old,Austria,54777.0,PostgreSQL
32465,18-24 years old,Germany,45111.0,Microsoft SQL Server
32468,35-44 years old,Germany,93443.0,No database reported
32476,45-54 years old,Uk,63694.0,Microsoft SQL Server
32476,45-54 years old,Uk,63694.0,Redis
32477,35-44 years old,Switzerland,124787.0,Microsoft SQL Server
32479,25-34 years old,Russia,54053.0,No database reported
32480,35-44 years old,Germany,91295.0,BigQuery
32480,35-44 years old,Germany,91295.0,Snowflake
32481,25-34 years old,Morocco,29546.0,Oracle
32482,35-44 years old,Germany,48333.0,No database reported
32483,18-24 years old,Czech Republic,21717.0,PostgreSQL
32483,18-24 years old,Czech Republic,21717.0,Redis
32486,35-44 years old,Ukraine,36532.0,No database reported
32487,45-54 years old,Uk,191082.0,No database reported
32488,45-54 years old,Germany,128887.0,MariaDB
32488,45-54 years old,Germany,128887.0,Microsoft SQL Server
32490,45-54 years old,USA,4.0,No database reported
32491,25-34 years old,India,5735.0,Cassandra
32491,25-34 years old,India,5735.0,MongoDB
32491,25-34 years old,India,5735.0,MySQL
32491,25-34 years old,India,5735.0,PostgreSQL
32491,25-34 years old,India,5735.0,Redis
32492,45-54 years old,Ireland,157887.0,Dynamodb
32492,45-54 years old,Ireland,157887.0,Elasticsearch
32492,45-54 years old,Ireland,157887.0,PostgreSQL
32492,45-54 years old,Ireland,157887.0,Redis
32493,35-44 years old,USA,160000.0,Oracle
32494,25-34 years old,Germany,4833.0,Elasticsearch
32494,25-34 years old,Germany,4833.0,Microsoft SQL Server
32494,25-34 years old,Germany,4833.0,Redis
32495,45-54 years old,South Africa,51172.0,Firebird
32495,45-54 years old,South Africa,51172.0,Microsoft SQL Server
32495,45-54 years old,South Africa,51172.0,PostgreSQL
32497,25-34 years old,Germany,7153.0,No database reported
32498,25-34 years old,Belgium,66592.0,MySQL
32498,25-34 years old,Belgium,66592.0,Neo4J
32499,18-24 years old,Poland,21777.0,No database reported
32500,55-64 years old,USA,100000.0,No database reported
32501,45-54 years old,France,128887.0,No database reported
32504,45-54 years old,New Zealand,49165.0,PostgreSQL
32504,45-54 years old,New Zealand,49165.0,SQLite
32506,35-44 years old,Paraguay,19903.0,Microsoft SQL Server
32506,35-44 years old,Paraguay,19903.0,Oracle
32506,35-44 years old,Paraguay,19903.0,PostgreSQL
32507,35-44 years old,Sweden,76307.0,Cassandra
32507,35-44 years old,Sweden,76307.0,EventStoreDB
32507,35-44 years old,Sweden,76307.0,PostgreSQL
32507,35-44 years old,Sweden,76307.0,SQLite
32510,25-34 years old,Germany,96666.0,MySQL
32510,25-34 years old,Germany,96666.0,Oracle
32511,25-34 years old,Ukraine,62000.0,Elasticsearch
32511,25-34 years old,Ukraine,62000.0,PostgreSQL
32511,25-34 years old,Ukraine,62000.0,Redis
32511,25-34 years old,Ukraine,62000.0,SQLite
32512,45-54 years old,USA,95000.0,No database reported
32513,35-44 years old,Uk,40764.0,No database reported
32514,18-24 years old,Brazil,7385.0,Microsoft SQL Server
32514,18-24 years old,Brazil,7385.0,MongoDB
32514,18-24 years old,Brazil,7385.0,PostgreSQL
32515,45-54 years old,USA,180.0,MySQL
32515,45-54 years old,USA,180.0,Oracle
32516,25-34 years old,Brazil,70368.0,EventStoreDB
32516,25-34 years old,Brazil,70368.0,PostgreSQL
32516,25-34 years old,Brazil,70368.0,Redis
32517,35-44 years old,Poland,61866.0,BigQuery
32517,35-44 years old,Poland,61866.0,Clickhouse
32517,35-44 years old,Poland,61866.0,PostgreSQL
32517,35-44 years old,Poland,61866.0,SQLite
32518,25-34 years old,France,37592.0,Microsoft SQL Server
32521,35-44 years old,Germany,85925.0,MongoDB
32521,35-44 years old,Germany,85925.0,PostgreSQL
32523,25-34 years old,Turkey,2473.0,InfluxDB
32523,25-34 years old,Turkey,2473.0,PostgreSQL
32524,55-64 years old,Canada,167194.0,Microsoft SQL Server
32526,35-44 years old,Switzerland,104732.0,Oracle
32526,35-44 years old,Switzerland,104732.0,PostgreSQL
32527,25-34 years old,Spain,25777.0,MariaDB
32527,25-34 years old,Spain,25777.0,Microsoft SQL Server
32527,25-34 years old,Spain,25777.0,MongoDB
32527,25-34 years old,Spain,25777.0,MySQL
32528,18-24 years old,France,40814.0,Elasticsearch
32528,18-24 years old,France,40814.0,MongoDB
32528,18-24 years old,France,40814.0,MySQL
32528,18-24 years old,France,40814.0,PostgreSQL
32529,18-24 years old,Egypt,3554.0,Microsoft SQL Server
32529,18-24 years old,Egypt,3554.0,PostgreSQL
32530,25-34 years old,Croatia,20622.0,Microsoft SQL Server
32530,25-34 years old,Croatia,20622.0,MongoDB
32530,25-34 years old,Croatia,20622.0,Neo4J
32532,25-34 years old,Switzerland,149299.0,Microsoft SQL Server
32532,25-34 years old,Switzerland,149299.0,SQLite
32535,18-24 years old,Netherlands,32222.0,MariaDB
32536,35-44 years old,Netherlands,214812.0,MongoDB
32536,35-44 years old,Netherlands,214812.0,MySQL
32538,45-54 years old,France,125665.0,SQLite
32540,25-34 years old,Germany,109984.0,PostgreSQL
32540,25-34 years old,Germany,109984.0,Snowflake
32541,18-24 years old,Brazil,3384.0,Firebase Realtime Database
32541,18-24 years old,Brazil,3384.0,MariaDB
32541,18-24 years old,Brazil,3384.0,MongoDB
32545,25-34 years old,France,30074.0,MariaDB
32545,25-34 years old,France,30074.0,Microsoft SQL Server
32545,25-34 years old,France,30074.0,PostgreSQL
32545,25-34 years old,France,30074.0,SQLite
32546,25-34 years old,Germany,48333.0,PostgreSQL
32546,25-34 years old,Germany,48333.0,SQLite
32547,25-34 years old,France,41888.0,Microsoft SQL Server
32549,25-34 years old,Netherlands,53703.0,BigQuery
32549,25-34 years old,Netherlands,53703.0,Databricks SQL
32549,25-34 years old,Netherlands,53703.0,PostgreSQL
32549,25-34 years old,Netherlands,53703.0,Redis
32549,25-34 years old,Netherlands,53703.0,Snowflake
32551,25-34 years old,Switzerland,121444.0,PostgreSQL
32551,25-34 years old,Switzerland,121444.0,Supabase
32553,35-44 years old,Germany,64444.0,Databricks SQL
32553,35-44 years old,Germany,64444.0,Elasticsearch
32553,35-44 years old,Germany,64444.0,MySQL
32555,18-24 years old,India,144.0,BigQuery
32555,18-24 years old,India,144.0,Cloud Firestore
32555,18-24 years old,India,144.0,Firebase Realtime Database
32555,18-24 years old,India,144.0,PostgreSQL
32555,18-24 years old,India,144.0,Redis
32555,18-24 years old,India,144.0,SQLite
32555,18-24 years old,India,144.0,Supabase
32556,45-54 years old,Czech Republic,33879.0,PostgreSQL
32557,18-24 years old,USA,82000.0,MariaDB
32557,18-24 years old,USA,82000.0,MySQL
32557,18-24 years old,USA,82000.0,PostgreSQL
32557,18-24 years old,USA,82000.0,Supabase
32558,25-34 years old,Ukraine,79.0,No database reported
32561,25-34 years old,Greece,22555.0,Elasticsearch
32561,25-34 years old,Greece,22555.0,MySQL
32561,25-34 years old,Greece,22555.0,PostgreSQL
32563,18-24 years old,Bulgaria,12083.0,MongoDB
32563,18-24 years old,Bulgaria,12083.0,PostgreSQL
32563,18-24 years old,Bulgaria,12083.0,Redis
32563,18-24 years old,Bulgaria,12083.0,SQLite
32564,65 years or older,Australia,92492.0,Microsoft SQL Server
32566,55-64 years old,Netherlands,150369.0,Oracle
32567,35-44 years old,India,31105.0,MariaDB
32567,35-44 years old,India,31105.0,MySQL
32567,35-44 years old,India,31105.0,Redis
32568,25-34 years old,Serbia,90221.0,PostgreSQL
32569,35-44 years old,Germany,64444.0,No database reported
32570,25-34 years old,USA,104000.0,No database reported
32571,25-34 years old,Poland,19302.0,MongoDB
32576,25-34 years old,Germany,91295.0,Dynamodb
32576,25-34 years old,Germany,91295.0,PostgreSQL
32577,25-34 years old,Pakistan,13421.0,Cloud Firestore
32577,25-34 years old,Pakistan,13421.0,Firebase Realtime Database
32577,25-34 years old,Pakistan,13421.0,Supabase
32578,35-44 years old,Uk,104458.0,Microsoft SQL Server
32581,25-34 years old,Germany,95592.0,PostgreSQL
32582,25-34 years old,Germany,71962.0,MongoDB
32582,25-34 years old,Germany,71962.0,MySQL
32582,25-34 years old,Germany,71962.0,SQLite
32584,35-44 years old,Uk,89172.0,Microsoft SQL Server
32584,35-44 years old,Uk,89172.0,Redis
32584,35-44 years old,Uk,89172.0,SQLite
32586,25-34 years old,Finland,57248.0,H2
32588,35-44 years old,Japan,63644.0,Cassandra
32588,35-44 years old,Japan,63644.0,Elasticsearch
32588,35-44 years old,Japan,63644.0,MariaDB
32588,35-44 years old,Japan,63644.0,MongoDB
32588,35-44 years old,Japan,63644.0,SQLite
32589,18-24 years old,India,8374.0,No database reported
32593,25-34 years old,Ukraine,938.0,No database reported
32595,45-54 years old,Spain,59073.0,No database reported
32596,35-44 years old,Sweden,47692.0,Cloud Firestore
32596,35-44 years old,Sweden,47692.0,Elasticsearch
32596,35-44 years old,Sweden,47692.0,MariaDB
32596,35-44 years old,Sweden,47692.0,Neo4J
32597,35-44 years old,Germany,42962.0,Couch DB
32597,35-44 years old,Germany,42962.0,Couchbase
32597,35-44 years old,Germany,42962.0,PostgreSQL
32597,35-44 years old,Germany,42962.0,SQLite
32597,35-44 years old,Germany,42962.0,Supabase
32599,35-44 years old,Uk,72898.0,Microsoft SQL Server
32601,35-44 years old,Brazil,120379.0,Cloud Firestore
32601,35-44 years old,Brazil,120379.0,PostgreSQL
32603,25-34 years old,Norway,75434.0,No database reported
32604,35-44 years old,USA,100000.0,Cloud Firestore
32604,35-44 years old,USA,100000.0,MySQL
32605,35-44 years old,Netherlands,139628.0,No database reported
32609,35-44 years old,Greece,85925.0,PostgreSQL
32609,35-44 years old,Greece,85925.0,Redis
32609,35-44 years old,Greece,85925.0,SQLite
32612,25-34 years old,Italy,26852.0,No database reported
32613,25-34 years old,Spain,34907.0,H2
32613,25-34 years old,Spain,34907.0,MariaDB
32613,25-34 years old,Spain,34907.0,Microsoft SQL Server
32613,25-34 years old,Spain,34907.0,MySQL
32613,25-34 years old,Spain,34907.0,PostgreSQL
32615,25-34 years old,France,82703.0,PostgreSQL
32616,25-34 years old,Austria,64444.0,Dynamodb
32616,25-34 years old,Austria,64444.0,MongoDB
32616,25-34 years old,Austria,64444.0,MySQL
32616,25-34 years old,Austria,64444.0,Neo4J
32616,25-34 years old,Austria,64444.0,PostgreSQL
32617,18-24 years old,France,32222.0,No database reported
32618,45-54 years old,Italy,59073.0,Elasticsearch
32618,45-54 years old,Italy,59073.0,MariaDB
32618,45-54 years old,Italy,59073.0,MySQL
32618,45-54 years old,Italy,59073.0,Oracle
32618,45-54 years old,Italy,59073.0,Redis
32618,45-54 years old,Italy,59073.0,Solr
32618,45-54 years old,Italy,59073.0,SQLite
32621,55-64 years old,Uk,51544.0,No database reported
32623,25-34 years old,Germany,161109.0,MongoDB
32625,25-34 years old,Kenya,6512.0,MySQL
32625,25-34 years old,Kenya,6512.0,PostgreSQL
32625,25-34 years old,Kenya,6512.0,Redis
32626,25-34 years old,Canada,55247.0,No database reported
32628,45-54 years old,USA,98000.0,MongoDB
32628,45-54 years old,USA,98000.0,MySQL
32628,45-54 years old,USA,98000.0,SQLite
32633,25-34 years old,Ukraine,38000.0,MongoDB
32633,25-34 years old,Ukraine,38000.0,PostgreSQL
32633,25-34 years old,Ukraine,38000.0,SQLite
32636,25-34 years old,Slovakia,107406.0,PostgreSQL
32636,25-34 years old,Slovakia,107406.0,Presto
32636,25-34 years old,Slovakia,107406.0,Snowflake
32637,25-34 years old,Netherlands,32222.0,MariaDB
32637,25-34 years old,Netherlands,32222.0,MySQL
32637,25-34 years old,Netherlands,32222.0,SQLite
32638,25-34 years old,Switzerland,144842.0,Cloud Firestore
32638,25-34 years old,Switzerland,144842.0,Elasticsearch
32638,25-34 years old,Switzerland,144842.0,InfluxDB
32638,25-34 years old,Switzerland,144842.0,Microsoft SQL Server
32638,25-34 years old,Switzerland,144842.0,MySQL
32638,25-34 years old,Switzerland,144842.0,Oracle
32638,25-34 years old,Switzerland,144842.0,PostgreSQL
32639,35-44 years old,Germany,107406.0,MySQL
32639,35-44 years old,Germany,107406.0,Redis
32640,35-44 years old,USA,110000.0,PostgreSQL
32640,35-44 years old,USA,110000.0,SQLite
32642,25-34 years old,Ukraine,32.0,MySQL
32643,35-44 years old,Bulgaria,112592.0,No database reported
32644,18-24 years old,USA,140000.0,MySQL
32645,35-44 years old,India,47854.0,MySQL
32645,35-44 years old,India,47854.0,PostgreSQL
32645,35-44 years old,India,47854.0,Supabase
32647,25-34 years old,Kazakhstan,28801.0,Clickhouse
32647,25-34 years old,Kazakhstan,28801.0,PostgreSQL
32648,18-24 years old,Slovenia,26852.0,No database reported
32649,25-34 years old,France,34370.0,PostgreSQL
32650,35-44 years old,Brazil,25735.0,Dynamodb
32650,35-44 years old,Brazil,25735.0,MariaDB
32650,35-44 years old,Brazil,25735.0,MySQL
32650,35-44 years old,Brazil,25735.0,Oracle
32650,35-44 years old,Brazil,25735.0,PostgreSQL
32650,35-44 years old,Brazil,25735.0,Redis
32650,35-44 years old,Brazil,25735.0,SQLite
32651,55-64 years old,Uk,133757.0,Cloud Firestore
32651,55-64 years old,Uk,133757.0,PostgreSQL
32654,25-34 years old,Austria,57999.0,SQLite
32655,25-34 years old,Brazil,14919.0,Cloud Firestore
32655,25-34 years old,Brazil,14919.0,MongoDB
32655,25-34 years old,Brazil,14919.0,PostgreSQL
32655,25-34 years old,Brazil,14919.0,SQLite
32656,35-44 years old,India,35890.0,Cloud Firestore
32656,35-44 years old,India,35890.0,Cockroachdb
32656,35-44 years old,India,35890.0,Cosmos DB
32656,35-44 years old,India,35890.0,Microsoft SQL Server
32656,35-44 years old,India,35890.0,MongoDB
32658,25-34 years old,Sri Lanka,1975.0,Cloud Firestore
32658,25-34 years old,Sri Lanka,1975.0,MySQL
32658,25-34 years old,Sri Lanka,1975.0,PostgreSQL
32659,25-34 years old,France,53703.0,No database reported
32662,35-44 years old,Hungary,43481.0,Elasticsearch
32662,35-44 years old,Hungary,43481.0,MySQL
32662,35-44 years old,Hungary,43481.0,Redis
32663,18-24 years old,Brazil,10070.0,MySQL
32663,18-24 years old,Brazil,10070.0,PostgreSQL
32663,18-24 years old,Brazil,10070.0,Redis
32665,35-44 years old,USA,135000.0,Microsoft SQL Server
32665,35-44 years old,USA,135000.0,SQLite
32666,25-34 years old,Israel,155429.0,BigQuery
32666,25-34 years old,Israel,155429.0,Dynamodb
32666,25-34 years old,Israel,155429.0,Neo4J
32666,25-34 years old,Israel,155429.0,Snowflake
32667,35-44 years old,Switzerland,133700.0,No database reported
32668,35-44 years old,Sweden,71538.0,Elasticsearch
32668,35-44 years old,Sweden,71538.0,MongoDB
32668,35-44 years old,Sweden,71538.0,PostgreSQL
32668,35-44 years old,Sweden,71538.0,Redis
32668,35-44 years old,Sweden,71538.0,Supabase
32669,25-34 years old,Germany,20210.0,No database reported
32670,45-54 years old,Germany,107406.0,No database reported
32673,65 years or older,Canada,87231.0,No database reported
32674,35-44 years old,Uk,69426.0,Microsoft SQL Server
32677,45-54 years old,USA,145000.0,No database reported
32678,25-34 years old,India,17945.0,BigQuery
32678,25-34 years old,India,17945.0,Cassandra
32678,25-34 years old,India,17945.0,Cloud Firestore
32678,25-34 years old,India,17945.0,Cockroachdb
32678,25-34 years old,India,17945.0,Couchbase
32678,25-34 years old,India,17945.0,Dynamodb
32678,25-34 years old,India,17945.0,Elasticsearch
32678,25-34 years old,India,17945.0,H2
32678,25-34 years old,India,17945.0,InfluxDB
32678,25-34 years old,India,17945.0,MariaDB
32678,25-34 years old,India,17945.0,MongoDB
32678,25-34 years old,India,17945.0,PostgreSQL
32678,25-34 years old,India,17945.0,Redis
32679,25-34 years old,Georgia,68169.0,Microsoft SQL Server
32680,45-54 years old,Germany,45111.0,MariaDB
32680,45-54 years old,Germany,45111.0,MySQL
32682,25-34 years old,Germany,45111.0,SQLite
32685,35-44 years old,Denmark,43201.0,PostgreSQL
32685,35-44 years old,Denmark,43201.0,Redis
32686,25-34 years old,Portugal,23629.0,No database reported
32688,18-24 years old,Slovakia,45111.0,MariaDB
32688,18-24 years old,Slovakia,45111.0,MySQL
32690,25-34 years old,Sweden,52461.0,Cassandra
32690,25-34 years old,Sweden,52461.0,DuckDB
32690,25-34 years old,Sweden,52461.0,Dynamodb
32695,65 years or older,USA,50000.0,Microsoft SQL Server
32695,65 years or older,USA,50000.0,MongoDB
32695,65 years or older,USA,50000.0,SQLite
32696,25-34 years old,Sweden,40863.0,MySQL
32697,25-34 years old,Ireland,53703.0,InfluxDB
32698,35-44 years old,Switzerland,122559.0,Microsoft SQL Server
32701,25-34 years old,Argentina,14400.0,Cassandra
32701,25-34 years old,Argentina,14400.0,PostgreSQL
32701,25-34 years old,Argentina,14400.0,Redis
32703,18-24 years old,United Arab Emirates,94748.0,PostgreSQL
32705,25-34 years old,Austria,63380.0,MariaDB
32705,25-34 years old,Austria,63380.0,Microsoft SQL Server
32705,25-34 years old,Austria,63380.0,MySQL
32705,25-34 years old,Austria,63380.0,PostgreSQL
32705,25-34 years old,Austria,63380.0,SQLite
32707,25-34 years old,Germany,42962.0,No database reported
32710,18-24 years old,USA,100000.0,MariaDB
32710,18-24 years old,USA,100000.0,PostgreSQL
32710,18-24 years old,USA,100000.0,SQLite
32714,18-24 years old,Argentina,20000.0,PostgreSQL
32714,18-24 years old,Argentina,20000.0,Supabase
32716,25-34 years old,India,21534.0,No database reported
32717,35-44 years old,USA,72000.0,No database reported
32719,25-34 years old,Iran,15000.0,MariaDB
32719,25-34 years old,Iran,15000.0,MySQL
32719,25-34 years old,Iran,15000.0,Redis
32719,25-34 years old,Iran,15000.0,SQLite
32720,25-34 years old,Panama,9000.0,MySQL
32720,25-34 years old,Panama,9000.0,PostgreSQL
32720,25-34 years old,Panama,9000.0,SQLite
32721,25-34 years old,Russia,84034.0,PostgreSQL
32723,45-54 years old,Uk,140127.0,Microsoft SQL Server
32723,45-54 years old,Uk,140127.0,Redis
32724,25-34 years old,France,37592.0,DuckDB
32724,25-34 years old,France,37592.0,MariaDB
32724,25-34 years old,France,37592.0,PostgreSQL
32724,25-34 years old,France,37592.0,SQLite
32728,18-24 years old,Ukraine,14040.0,BigQuery
32728,18-24 years old,Ukraine,14040.0,Elasticsearch
32728,18-24 years old,Ukraine,14040.0,Microsoft SQL Server
32729,35-44 years old,Uk,76433.0,SQLite
32730,Under 18 years old,Uk,2930.0,Cockroachdb
32730,Under 18 years old,Uk,2930.0,MongoDB
32730,Under 18 years old,Uk,2930.0,Snowflake
32730,Under 18 years old,Uk,2930.0,Supabase
32731,25-34 years old,Kenya,18000.0,Elasticsearch
32731,25-34 years old,Kenya,18000.0,Oracle
32731,25-34 years old,Kenya,18000.0,PostgreSQL
32734,25-34 years old,Poland,90000.0,PostgreSQL
32736,25-34 years old,Hungary,47557.0,MySQL
32736,25-34 years old,Hungary,47557.0,SQLite
32737,18-24 years old,Russia,6723.0,PostgreSQL
32738,45-54 years old,Italy,42962.0,MariaDB
32739,35-44 years old,USA,160000.0,No database reported
32741,35-44 years old,Poland,96511.0,PostgreSQL
32741,35-44 years old,Poland,96511.0,SQLite
32742,18-24 years old,USA,52000.0,Cassandra
32742,18-24 years old,USA,52000.0,Cloud Firestore
32742,18-24 years old,USA,52000.0,Cockroachdb
32742,18-24 years old,USA,52000.0,Dynamodb
32742,18-24 years old,USA,52000.0,Microsoft SQL Server
32742,18-24 years old,USA,52000.0,MongoDB
32742,18-24 years old,USA,52000.0,PostgreSQL
32742,18-24 years old,USA,52000.0,Redis
32742,18-24 years old,USA,52000.0,Snowflake
32742,18-24 years old,USA,52000.0,SQLite
32742,18-24 years old,USA,52000.0,Supabase
32743,35-44 years old,USA,130000.0,Microsoft SQL Server
32744,55-64 years old,USA,185000.0,Microsoft SQL Server
32744,55-64 years old,USA,185000.0,Oracle
32745,35-44 years old,Brazil,63033.0,Elasticsearch
32745,35-44 years old,Brazil,63033.0,Neo4J
32745,35-44 years old,Brazil,63033.0,PostgreSQL
32746,35-44 years old,USA,70000.0,No database reported
32747,35-44 years old,Uk,76433.0,Dynamodb
32748,25-34 years old,Greece,29000.0,Elasticsearch
32748,25-34 years old,Greece,29000.0,MariaDB
32748,25-34 years old,Greece,29000.0,MySQL
32748,25-34 years old,Greece,29000.0,PostgreSQL
32748,25-34 years old,Greece,29000.0,Redis
32749,25-34 years old,Germany,66592.0,No database reported
32750,25-34 years old,India,4785.0,MongoDB
32750,25-34 years old,India,4785.0,MySQL
32750,25-34 years old,India,4785.0,PostgreSQL
32750,25-34 years old,India,4785.0,SQLite
32752,35-44 years old,USA,175000.0,Couchbase
32752,35-44 years old,USA,175000.0,DuckDB
32752,35-44 years old,USA,175000.0,PostgreSQL
32754,35-44 years old,USA,160000.0,No database reported
32755,35-44 years old,France,48333.0,No database reported
32758,25-34 years old,Uk,98089.0,No database reported
32759,25-34 years old,Poland,29696.0,No database reported
32760,25-34 years old,Germany,20944.0,No database reported
32762,45-54 years old,Germany,96666.0,No database reported
32763,25-34 years old,Ukraine,913.0,No database reported
